,0,1,2,3
28,"[83.51724137931035, 80.58620689655173, 80.06896551724138, 80.10344827586206, 79.6896551724138, 78.86206896551724, 78.79310344827586, 78.79310344827586, 78.89655172413794, 78.93103448275862, 79.13793103448276, 78.96551724137932, 79.17241379310344, 79.44827586206897, 79.24137931034483, 79.48275862068965, 79.41379310344827, 79.62068965517241, 79.93103448275862, 80.0, 79.93103448275862, 80.20689655172414, 81.37931034482759, 81.17241379310344, 80.96551724137932, 80.58620689655173, 80.37931034482759, 80.34482758620689, 80.17241379310344, 79.89655172413794, 79.93103448275862, 79.89655172413794]","[81.35137931034481, 81.35137931034481, 81.21172413793104, 81.35137931034481, 80.65310344827586, 79.95482758620687, 80.09448275862067, 79.53586206896551, 79.67551724137931, 79.8151724137931, 79.67551724137931, 80.37379310344826, 80.09448275862067, 79.67551724137931, 79.67551724137931, 80.51344827586206, 79.67551724137931, 79.67551724137931, 79.8151724137931, 79.8151724137931, 79.39620689655172, 80.09448275862067, 80.79275862068965, 80.79275862068965, 80.65310344827586, 80.51344827586206, 80.37379310344826, 79.95482758620687, 80.93241379310345, 80.37379310344826, 80.37379310344826, 80.09448275862067]","[81.35137931034481, 81.35137931034481, 80.79275862068965, 80.37379310344826, 81.49103448275861, 80.65310344827586, 80.37379310344826, 80.37379310344826, 79.95482758620687, 80.23413793103447, 79.67551724137931, 79.67551724137931, 79.53586206896551, 79.25655172413792, 79.39620689655172, 79.8151724137931, 79.95482758620687, 79.67551724137931, 80.09448275862067, 79.67551724137931, 79.8151724137931, 79.95482758620687, 80.79275862068965, 80.93241379310345, 80.79275862068965, 80.37379310344826, 80.79275862068965, 80.37379310344826, 80.93241379310345, 80.37379310344826, 80.65310344827586, 80.37379310344826]","[82.0496551724138, 81.21172413793104, 80.23413793103447, 80.93241379310345, 80.51344827586206, 80.09448275862067, 79.53586206896551, 80.09448275862067, 79.39620689655172, 79.67551724137931, 79.39620689655172, 79.8151724137931, 79.8151724137931, 79.39620689655172, 79.95482758620687, 79.11689655172412, 79.39620689655172, 79.39620689655172, 79.53586206896551, 80.09448275862067, 79.53586206896551, 80.09448275862067, 79.95482758620687, 80.23413793103447, 80.65310344827586, 80.23413793103447, 80.23413793103447, 80.37379310344826, 80.37379310344826, 80.23413793103447, 80.37379310344826, 79.67551724137931]"
29,"[82.89655172413794, 81.24137931034483, 80.82758620689656, 81.03448275862068, 80.0, 79.44827586206897, 79.48275862068965, 80.51724137931035, 80.65517241379311, 80.17241379310344, 80.44827586206897, 80.82758620689656, 80.82758620689656, 80.37931034482759, 80.03448275862068, 79.51724137931035, 79.75862068965517, 79.86206896551724, 79.34482758620689, 78.96551724137932, 79.20689655172414, 79.0, 79.3103448275862, 79.51724137931035, 79.44827586206897, 79.55172413793103, 79.06896551724138, 78.96551724137932, 79.0, 79.27586206896552, 79.24137931034483, 79.24137931034483]","[81.35137931034481, 80.65310344827586, 80.37379310344826, 80.23413793103447, 79.95482758620687, 79.53586206896551, 79.8151724137931, 80.37379310344826, 80.23413793103447, 80.23413793103447, 80.37379310344826, 80.79275862068965, 80.79275862068965, 80.65310344827586, 80.37379310344826, 79.95482758620687, 80.23413793103447, 79.53586206896551, 79.25655172413792, 79.25655172413792, 79.53586206896551, 79.39620689655172, 79.39620689655172, 79.67551724137931, 79.67551724137931, 80.09448275862067, 79.25655172413792, 79.25655172413792, 79.11689655172412, 78.69793103448274, 78.41862068965517, 78.83758620689653]","[81.07206896551725, 79.95482758620687, 79.95482758620687, 80.09448275862067, 80.51344827586206, 79.39620689655172, 79.8151724137931, 80.09448275862067, 79.95482758620687, 80.09448275862067, 80.51344827586206, 80.65310344827586, 79.8151724137931, 80.09448275862067, 79.95482758620687, 79.95482758620687, 80.51344827586206, 80.09448275862067, 79.95482758620687, 80.23413793103447, 79.25655172413792, 79.25655172413792, 79.67551724137931, 80.09448275862067, 79.95482758620687, 78.83758620689653, 79.67551724137931, 79.11689655172412, 79.11689655172412, 79.53586206896551, 79.67551724137931, 79.53586206896551]","[80.93241379310345, 79.95482758620687, 80.09448275862067, 79.8151724137931, 79.39620689655172, 79.53586206896551, 80.09448275862067, 80.51344827586206, 80.23413793103447, 80.23413793103447, 80.23413793103447, 80.51344827586206, 80.79275862068965, 80.79275862068965, 79.8151724137931, 80.09448275862067, 80.37379310344826, 80.23413793103447, 79.8151724137931, 79.25655172413792, 79.39620689655172, 79.25655172413792, 79.53586206896551, 79.11689655172412, 79.11689655172412, 78.83758620689653, 78.97724137931033, 79.11689655172412, 79.53586206896551, 79.67551724137931, 79.67551724137931, 79.53586206896551]"
30,"[82.62068965517241, 81.72413793103448, 80.79310344827586, 80.17241379310344, 80.17241379310344, 79.93103448275862, 79.51724137931035, 79.55172413793103, 80.41379310344827, 81.58620689655173, 82.93103448275862, 82.55172413793103, 81.20689655172414, 79.48275862068965, 78.44827586206897, 78.62068965517241, 78.96551724137932, 78.55172413793103, 79.0, 79.10344827586206, 79.13793103448276, 79.0, 79.3103448275862, 79.27586206896552, 79.20689655172414, 79.65517241379311, 79.82758620689656, 79.89655172413794, 79.79310344827586, 79.62068965517241, 79.44827586206897, 79.20689655172414, 79.17241379310344, 78.93103448275862, 79.17241379310344]","[80.37379310344826, 79.95482758620687, 79.67551724137931, 79.25655172413792, 79.39620689655172, 79.25655172413792, 78.55827586206894, 78.41862068965517, 79.67551724137931, 80.51344827586206, 80.93241379310345, 81.49103448275861, 81.91, 80.93241379310345, 79.95482758620687, 79.8151724137931, 79.53586206896551, 79.25655172413792, 79.8151724137931, 79.25655172413792, 78.83758620689653, 79.39620689655172, 79.39620689655172, 79.11689655172412, 79.39620689655172, 79.25655172413792, 79.8151724137931, 80.09448275862067, 79.67551724137931, 79.39620689655172, 80.23413793103447, 79.25655172413792, 78.97724137931033, 79.11689655172412, 78.83758620689653]","[80.65310344827586, 79.95482758620687, 79.67551724137931, 78.55827586206894, 79.39620689655172, 78.69793103448274, 78.97724137931033, 78.97724137931033, 79.95482758620687, 80.09448275862067, 81.49103448275861, 81.6306896551724, 81.07206896551725, 80.37379310344826, 79.95482758620687, 79.95482758620687, 80.09448275862067, 79.53586206896551, 79.67551724137931, 79.25655172413792, 79.11689655172412, 79.53586206896551, 78.83758620689653, 79.53586206896551, 79.53586206896551, 79.53586206896551, 79.53586206896551, 79.11689655172412, 79.25655172413792, 79.25655172413792, 79.39620689655172, 79.25655172413792, 79.25655172413792, 78.83758620689653, 78.97724137931033]","[79.8151724137931, 78.97724137931033, 79.11689655172412, 79.25655172413792, 79.25655172413792, 78.55827586206894, 78.83758620689653, 78.83758620689653, 79.8151724137931, 80.51344827586206, 81.6306896551724, 81.6306896551724, 80.79275862068965, 79.53586206896551, 80.09448275862067, 80.09448275862067, 79.67551724137931, 79.53586206896551, 79.67551724137931, 79.39620689655172, 79.39620689655172, 79.53586206896551, 79.53586206896551, 79.11689655172412, 78.83758620689653, 79.11689655172412, 79.11689655172412, 80.09448275862067, 79.53586206896551, 79.39620689655172, 78.97724137931033, 78.83758620689653, 78.97724137931033, 78.69793103448274, 78.69793103448274]"
31,"[82.65517241379311, 82.93103448275862, 80.62068965517241, 79.62068965517241, 79.24137931034483, 78.89655172413794, 78.65517241379311, 80.37931034482759, 79.89655172413794, 79.89655172413794, 79.79310344827586, 79.55172413793103, 79.58620689655173, 79.58620689655173, 79.93103448275862, 80.13793103448276, 80.13793103448276, 80.06896551724138, 79.79310344827586, 80.06896551724138, 78.34482758620689, 78.41379310344827, 78.51724137931035]","[80.09448275862067, 80.23413793103447, 79.95482758620687, 79.67551724137931, 79.25655172413792, 79.11689655172412, 79.25655172413792, 79.39620689655172, 79.67551724137931, 79.25655172413792, 79.39620689655172, 78.83758620689653, 79.67551724137931, 78.69793103448274, 79.53586206896551, 79.39620689655172, 79.39620689655172, 79.39620689655172, 79.8151724137931, 79.95482758620687, 78.41862068965517, 77.99965517241378, 79.25655172413792]","[80.37379310344826, 79.67551724137931, 79.67551724137931, 79.25655172413792, 78.97724137931033, 78.97724137931033, 79.53586206896551, 79.53586206896551, 79.11689655172412, 79.39620689655172, 78.69793103448274, 79.25655172413792, 78.97724137931033, 78.69793103448274, 79.95482758620687, 79.39620689655172, 79.53586206896551, 79.67551724137931, 79.25655172413792, 79.53586206896551, 78.55827586206894, 78.27896551724137, 78.27896551724137]","[80.37379310344826, 79.8151724137931, 79.39620689655172, 79.39620689655172, 79.8151724137931, 78.97724137931033, 79.11689655172412, 79.39620689655172, 79.67551724137931, 79.39620689655172, 79.11689655172412, 79.11689655172412, 78.83758620689653, 79.25655172413792, 79.39620689655172, 80.23413793103447, 79.8151724137931, 79.11689655172412, 79.11689655172412, 79.39620689655172, 78.41862068965517, 78.55827586206894, 77.99965517241378]"
32,"[81.20689655172414, 79.44827586206897, 79.41379310344827, 79.3103448275862, 79.89655172413794, 79.86206896551724, 80.24137931034483, 80.20689655172414, 79.44827586206897, 79.37931034482759, 79.34482758620689, 79.17241379310344, 79.20689655172414, 79.41379310344827, 79.27586206896552, 79.6896551724138, 79.82758620689656, 79.96551724137932, 80.03448275862068, 79.6896551724138, 79.41379310344827, 79.3103448275862, 79.34482758620689, 79.51724137931035, 79.55172413793103, 79.37931034482759, 79.37931034482759, 79.44827586206897]","[79.39620689655172, 78.27896551724137, 77.85999999999999, 77.58068965517239, 79.11689655172412, 78.97724137931033, 78.97724137931033, 78.69793103448274, 78.27896551724137, 78.13931034482758, 79.11689655172412, 78.55827586206894, 78.55827586206894, 78.69793103448274, 78.97724137931033, 78.83758620689653, 78.69793103448274, 78.97724137931033, 78.69793103448274, 79.11689655172412, 79.11689655172412, 79.11689655172412, 78.97724137931033, 79.39620689655172, 78.97724137931033, 78.55827586206894, 78.83758620689653, 78.83758620689653]","[78.69793103448274, 78.13931034482758, 78.55827586206894, 78.27896551724137, 78.55827586206894, 78.83758620689653, 79.53586206896551, 78.69793103448274, 78.55827586206894, 78.69793103448274, 78.83758620689653, 78.27896551724137, 78.55827586206894, 78.55827586206894, 79.11689655172412, 78.97724137931033, 78.69793103448274, 78.69793103448274, 78.83758620689653, 78.69793103448274, 79.11689655172412, 78.83758620689653, 78.97724137931033, 78.55827586206894, 78.83758620689653, 78.97724137931033, 78.55827586206894, 78.83758620689653]","[78.13931034482758, 78.41862068965517, 78.41862068965517, 78.27896551724137, 78.55827586206894, 78.83758620689653, 78.69793103448274, 78.55827586206894, 78.83758620689653, 78.83758620689653, 78.13931034482758, 79.39620689655172, 78.55827586206894, 78.13931034482758, 78.13931034482758, 78.69793103448274, 79.11689655172412, 79.53586206896551, 79.25655172413792, 78.69793103448274, 78.55827586206894, 78.97724137931033, 78.27896551724137, 78.69793103448274, 78.69793103448274, 79.11689655172412, 78.69793103448274, 79.11689655172412]"
33,"[81.55172413793103, 80.3103448275862, 79.96551724137932, 79.96551724137932, 79.82758620689656, 79.72413793103448, 79.58620689655173, 79.62068965517241, 79.3103448275862, 79.24137931034483, 79.27586206896552, 79.20689655172414, 79.10344827586206, 80.6896551724138, 81.03448275862068, 81.27586206896552, 80.93103448275862, 79.75862068965517, 79.27586206896552, 79.20689655172414, 78.93103448275862, 79.0, 78.96551724137932, 79.03448275862068, 79.03448275862068, 78.93103448275862, 79.03448275862068, 79.3103448275862, 79.44827586206897, 79.55172413793103, 79.82758620689656]","[79.39620689655172, 78.97724137931033, 78.83758620689653, 78.97724137931033, 78.41862068965517, 78.41862068965517, 78.69793103448274, 79.11689655172412, 79.53586206896551, 78.13931034482758, 78.27896551724137, 78.27896551724137, 78.69793103448274, 79.25655172413792, 80.23413793103447, 79.8151724137931, 80.23413793103447, 79.67551724137931, 79.11689655172412, 78.83758620689653, 78.27896551724137, 78.27896551724137, 78.41862068965517, 78.55827586206894, 78.69793103448274, 78.97724137931033, 78.41862068965517, 78.27896551724137, 78.97724137931033, 79.11689655172412, 79.11689655172412]","[79.95482758620687, 78.97724137931033, 78.55827586206894, 78.41862068965517, 78.55827586206894, 78.55827586206894, 78.55827586206894, 79.11689655172412, 78.41862068965517, 78.41862068965517, 78.55827586206894, 78.97724137931033, 78.69793103448274, 79.53586206896551, 79.11689655172412, 79.53586206896551, 79.53586206896551, 78.55827586206894, 78.69793103448274, 78.41862068965517, 78.97724137931033, 78.97724137931033, 78.27896551724137, 78.55827586206894, 78.55827586206894, 78.27896551724137, 78.69793103448274, 78.97724137931033, 77.99965517241378, 78.69793103448274, 79.25655172413792]","[79.39620689655172, 78.55827586206894, 78.27896551724137, 79.67551724137931, 79.53586206896551, 78.97724137931033, 78.83758620689653, 78.41862068965517, 78.83758620689653, 78.83758620689653, 78.27896551724137, 78.69793103448274, 79.25655172413792, 79.8151724137931, 79.39620689655172, 80.09448275862067, 79.67551724137931, 78.83758620689653, 78.83758620689653, 78.97724137931033, 78.55827586206894, 78.69793103448274, 78.13931034482758, 78.27896551724137, 78.27896551724137, 78.83758620689653, 78.83758620689653, 78.41862068965517, 78.13931034482758, 78.83758620689653, 79.11689655172412]"
34,"[81.79310344827586, 81.55172413793103, 79.93103448275862, 79.82758620689656, 79.89655172413794, 79.79310344827586, 79.79310344827586, 79.86206896551724, 79.86206896551724, 79.86206896551724, 80.27586206896552, 80.75862068965517, 81.79310344827586, 81.82758620689656, 81.62068965517241, 81.51724137931035, 81.0, 78.89655172413794, 78.24137931034483, 78.48275862068965, 78.89655172413794, 78.93103448275862, 78.86206896551724, 79.13793103448276, 79.10344827586206, 78.96551724137932, 79.3103448275862, 79.65517241379311, 80.48275862068965, 81.58620689655173, 81.93103448275862, 81.89655172413794, 81.55172413793103, 81.06896551724138]","[80.51344827586206, 79.95482758620687, 78.97724137931033, 78.55827586206894, 78.69793103448274, 79.25655172413792, 79.25655172413792, 79.25655172413792, 79.39620689655172, 78.97724137931033, 79.11689655172412, 78.83758620689653, 80.23413793103447, 80.93241379310345, 81.07206896551725, 80.93241379310345, 80.65310344827586, 79.8151724137931, 79.11689655172412, 79.67551724137931, 78.83758620689653, 79.67551724137931, 79.39620689655172, 79.11689655172412, 78.83758620689653, 78.83758620689653, 78.97724137931033, 79.53586206896551, 80.23413793103447, 80.79275862068965, 81.07206896551725, 81.35137931034481, 81.21172413793104, 81.07206896551725]","[79.95482758620687, 79.95482758620687, 79.25655172413792, 78.97724137931033, 78.69793103448274, 79.11689655172412, 79.53586206896551, 78.83758620689653, 79.67551724137931, 79.11689655172412, 79.39620689655172, 79.39620689655172, 79.8151724137931, 80.23413793103447, 80.93241379310345, 81.07206896551725, 80.79275862068965, 79.39620689655172, 79.39620689655172, 79.39620689655172, 78.69793103448274, 78.69793103448274, 78.97724137931033, 79.11689655172412, 78.97724137931033, 79.25655172413792, 79.11689655172412, 79.25655172413792, 80.09448275862067, 79.8151724137931, 80.51344827586206, 80.51344827586206, 80.51344827586206, 80.51344827586206]","[79.39620689655172, 79.11689655172412, 78.69793103448274, 78.83758620689653, 78.97724137931033, 78.83758620689653, 78.97724137931033, 78.41862068965517, 78.97724137931033, 79.39620689655172, 79.53586206896551, 80.65310344827586, 80.65310344827586, 80.93241379310345, 81.35137931034481, 80.79275862068965, 80.37379310344826, 79.67551724137931, 79.53586206896551, 79.25655172413792, 79.53586206896551, 79.39620689655172, 78.69793103448274, 79.39620689655172, 79.39620689655172, 79.25655172413792, 79.39620689655172, 79.11689655172412, 79.67551724137931, 80.37379310344826, 81.07206896551725, 80.93241379310345, 80.79275862068965, 80.65310344827586]"
35,"[81.96551724137932, 81.82758620689656, 80.06896551724138, 79.51724137931035, 79.24137931034483, 78.89655172413794, 81.10344827586206, 82.27586206896552, 82.75862068965517, 81.62068965517241, 81.13793103448276, 81.0, 80.20689655172414, 79.75862068965517, 80.72413793103448, 81.24137931034483, 81.44827586206897, 81.86206896551724, 81.06896551724138, 79.89655172413794, 78.44827586206897, 78.65517241379311, 79.10344827586206, 79.0, 79.10344827586206, 79.24137931034483, 79.03448275862068, 78.6896551724138, 79.89655172413794, 78.79310344827586, 78.75862068965517, 78.65517241379311, 79.03448275862068, 79.06896551724138]","[80.23413793103447, 80.09448275862067, 79.39620689655172, 79.11689655172412, 79.11689655172412, 78.41862068965517, 79.39620689655172, 80.23413793103447, 81.21172413793104, 81.21172413793104, 80.93241379310345, 81.91, 80.51344827586206, 80.37379310344826, 81.49103448275861, 81.6306896551724, 82.18931034482759, 82.32896551724139, 81.7703448275862, 80.79275862068965, 79.53586206896551, 79.39620689655172, 79.95482758620687, 79.8151724137931, 79.67551724137931, 79.8151724137931, 79.25655172413792, 80.09448275862067, 79.39620689655172, 79.25655172413792, 79.67551724137931, 79.25655172413792, 79.25655172413792, 79.11689655172412]","[79.39620689655172, 79.67551724137931, 79.11689655172412, 79.25655172413792, 79.53586206896551, 79.53586206896551, 79.95482758620687, 80.37379310344826, 80.79275862068965, 81.49103448275861, 81.07206896551725, 81.07206896551725, 80.51344827586206, 80.37379310344826, 81.07206896551725, 81.49103448275861, 81.35137931034481, 81.35137931034481, 81.6306896551724, 81.07206896551725, 80.65310344827586, 80.65310344827586, 80.93241379310345, 80.37379310344826, 80.51344827586206, 80.37379310344826, 80.09448275862067, 80.09448275862067, 79.8151724137931, 79.53586206896551, 79.53586206896551, 79.39620689655172, 79.67551724137931, 79.67551724137931]","[79.95482758620687, 79.95482758620687, 78.69793103448274, 79.11689655172412, 79.11689655172412, 79.53586206896551, 79.95482758620687, 81.21172413793104, 81.07206896551725, 81.07206896551725, 81.07206896551725, 80.93241379310345, 80.51344827586206, 81.49103448275861, 81.49103448275861, 81.49103448275861, 81.91, 81.7703448275862, 82.18931034482759, 80.51344827586206, 80.37379310344826, 79.8151724137931, 80.37379310344826, 79.95482758620687, 80.37379310344826, 79.8151724137931, 79.67551724137931, 79.95482758620687, 79.39620689655172, 79.25655172413792, 80.09448275862067, 79.53586206896551, 78.69793103448274, 79.39620689655172]"
36,"[61.41379310344828, 59.758620689655174, 59.41379310344828, 59.44827586206897, 59.310344827586206, 59.310344827586206, 59.3448275862069, 59.241379310344826, 59.55172413793103, 59.62068965517241, 59.689655172413794, 59.48275862068966, 59.62068965517241, 59.6551724137931, 59.86206896551724, 60.689655172413794, 60.37931034482759, 60.06896551724138, 59.93103448275862, 60.03448275862069, 59.93103448275862, 59.172413793103445, 60.172413793103445, 60.310344827586206, 60.310344827586206, 60.241379310344826, 60.310344827586206, 60.44827586206897, 60.3448275862069, 60.13793103448276, 59.689655172413794, 59.93103448275862, 59.689655172413794, 59.6551724137931, 59.44827586206897, 59.62068965517241, 59.37931034482759, 59.51724137931034, 59.241379310344826, 60.206896551724135, 60.06896551724138, 59.41379310344828, 59.793103448275865, 60.275862068965516, 60.241379310344826, 60.241379310344826]","[59.98413793103447, 58.447931034482735, 58.447931034482735, 58.028965517241375, 57.74965517241378, 58.72724137931033, 58.58758620689653, 59.285862068965514, 58.72724137931033, 58.58758620689653, 58.447931034482735, 58.16862068965517, 58.58758620689653, 59.00655172413792, 59.14620689655172, 59.84448275862067, 59.14620689655172, 59.00655172413792, 59.14620689655172, 58.866896551724125, 58.58758620689653, 58.16862068965517, 59.704827586206875, 59.42551724137931, 59.704827586206875, 59.285862068965514, 60.123793103448264, 59.704827586206875, 59.14620689655172, 59.14620689655172, 59.00655172413792, 59.14620689655172, 59.42551724137931, 59.00655172413792, 59.285862068965514, 59.704827586206875, 59.84448275862067, 59.285862068965514, 59.00655172413792, 59.285862068965514, 58.866896551724125, 59.42551724137931, 59.704827586206875, 59.84448275862067, 60.123793103448264, 59.42551724137931]","[59.14620689655172, 58.16862068965517, 57.88931034482758, 58.447931034482735, 58.447931034482735, 57.88931034482758, 58.72724137931033, 57.88931034482758, 58.30827586206894, 58.72724137931033, 58.447931034482735, 58.58758620689653, 58.58758620689653, 58.30827586206894, 59.42551724137931, 59.98413793103447, 59.14620689655172, 59.00655172413792, 59.14620689655172, 59.00655172413792, 59.14620689655172, 58.58758620689653, 59.00655172413792, 59.00655172413792, 59.14620689655172, 59.00655172413792, 59.98413793103447, 59.704827586206875, 59.56517241379311, 59.14620689655172, 59.56517241379311, 59.56517241379311, 59.00655172413792, 59.56517241379311, 59.00655172413792, 59.42551724137931, 59.14620689655172, 59.14620689655172, 59.56517241379311, 60.123793103448264, 59.285862068965514, 59.00655172413792, 59.56517241379311, 59.704827586206875, 59.84448275862067, 59.285862068965514]","[58.447931034482735, 58.30827586206894, 58.30827586206894, 58.72724137931033, 58.16862068965517, 58.16862068965517, 58.028965517241375, 58.58758620689653, 58.866896551724125, 59.285862068965514, 58.866896551724125, 58.72724137931033, 58.866896551724125, 58.72724137931033, 58.58758620689653, 59.00655172413792, 59.42551724137931, 59.285862068965514, 59.14620689655172, 59.56517241379311, 59.56517241379311, 58.866896551724125, 59.285862068965514, 59.285862068965514, 59.14620689655172, 59.00655172413792, 59.285862068965514, 59.00655172413792, 59.56517241379311, 59.14620689655172, 58.866896551724125, 59.14620689655172, 58.866896551724125, 59.14620689655172, 58.72724137931033, 59.00655172413792, 59.14620689655172, 59.285862068965514, 59.14620689655172, 59.42551724137931, 59.285862068965514, 59.56517241379311, 59.14620689655172, 59.56517241379311, 59.704827586206875, 59.84448275862067]"
37,"[62.793103448275865, 62.03448275862069, 60.10344827586207, 59.758620689655174, 59.10344827586207, 59.06896551724138, 59.172413793103445, 59.10344827586207, 59.3448275862069, 58.689655172413794, 58.827586206896555, 58.827586206896555, 58.51724137931034, 59.241379310344826, 59.37931034482759, 59.37931034482759, 59.48275862068966, 59.6551724137931, 59.48275862068966, 59.58620689655172, 59.48275862068966, 58.89655172413793, 59.03448275862069, 59.275862068965516, 59.6551724137931, 60.03448275862069, 60.172413793103445, 60.06896551724138, 60.13793103448276, 60.03448275862069, 60.06896551724138, 60.0, 60.13793103448276, 59.93103448275862, 59.96551724137931, 59.758620689655174, 59.86206896551724, 59.6551724137931, 59.86206896551724, 59.689655172413794, 59.689655172413794, 59.55172413793103, 59.62068965517241, 59.48275862068966]","[60.96172413793104, 61.380689655172404, 60.822068965517246, 60.123793103448264, 60.123793103448264, 59.98413793103447, 59.84448275862067, 60.26344827586206, 59.84448275862067, 59.56517241379311, 59.14620689655172, 59.00655172413792, 58.447931034482735, 58.866896551724125, 59.14620689655172, 59.42551724137931, 58.72724137931033, 59.285862068965514, 58.866896551724125, 58.866896551724125, 58.866896551724125, 58.866896551724125, 59.704827586206875, 59.42551724137931, 59.14620689655172, 59.00655172413792, 59.704827586206875, 59.285862068965514, 59.84448275862067, 59.14620689655172, 59.285862068965514, 59.285862068965514, 60.26344827586206, 59.56517241379311, 59.285862068965514, 59.84448275862067, 59.56517241379311, 59.56517241379311, 59.42551724137931, 59.14620689655172, 59.56517241379311, 59.98413793103447, 59.285862068965514, 59.56517241379311]","[60.96172413793104, 61.10137931034481, 60.54275862068965, 60.123793103448264, 59.285862068965514, 59.98413793103447, 59.84448275862067, 59.56517241379311, 59.704827586206875, 59.285862068965514, 59.14620689655172, 58.58758620689653, 59.285862068965514, 59.56517241379311, 59.42551724137931, 59.42551724137931, 59.56517241379311, 59.14620689655172, 59.14620689655172, 59.56517241379311, 59.285862068965514, 58.72724137931033, 59.00655172413792, 59.42551724137931, 59.704827586206875, 59.704827586206875, 59.42551724137931, 59.14620689655172, 59.14620689655172, 59.285862068965514, 60.26344827586206, 60.123793103448264, 59.14620689655172, 59.285862068965514, 59.14620689655172, 59.14620689655172, 59.42551724137931, 59.14620689655172, 59.42551724137931, 59.285862068965514, 59.42551724137931, 59.285862068965514, 59.56517241379311, 59.42551724137931]","[60.822068965517246, 60.54275862068965, 60.54275862068965, 60.54275862068965, 59.56517241379311, 59.84448275862067, 59.56517241379311, 59.56517241379311, 59.285862068965514, 58.866896551724125, 59.14620689655172, 58.58758620689653, 59.42551724137931, 59.285862068965514, 59.285862068965514, 58.866896551724125, 59.56517241379311, 59.42551724137931, 59.285862068965514, 59.285862068965514, 59.14620689655172, 59.14620689655172, 59.00655172413792, 58.447931034482735, 59.56517241379311, 59.704827586206875, 59.285862068965514, 59.42551724137931, 59.704827586206875, 59.704827586206875, 59.98413793103447, 59.704827586206875, 59.84448275862067, 59.704827586206875, 59.56517241379311, 59.704827586206875, 59.56517241379311, 59.42551724137931, 59.704827586206875, 59.14620689655172, 59.84448275862067, 59.42551724137931, 59.56517241379311, 59.42551724137931]"
38,"[62.48275862068966, 62.241379310344826, 60.44827586206897, 59.827586206896555, 59.6551724137931, 59.793103448275865, 59.275862068965516, 59.689655172413794, 59.689655172413794, 59.793103448275865, 59.827586206896555, 59.86206896551724, 59.86206896551724, 59.724137931034484, 59.6551724137931, 59.6551724137931, 59.48275862068966, 59.37931034482759, 59.310344827586206, 59.10344827586207, 59.48275862068966, 59.55172413793103, 59.51724137931034, 60.13793103448276, 59.310344827586206, 59.275862068965516, 59.275862068965516, 59.310344827586206, 59.44827586206897, 59.48275862068966, 59.793103448275865, 59.41379310344828, 59.206896551724135, 59.206896551724135, 59.206896551724135, 59.41379310344828, 59.62068965517241, 59.827586206896555, 59.6551724137931, 59.89655172413793, 59.55172413793103]","[60.96172413793104, 61.10137931034481, 60.54275862068965, 60.123793103448264, 59.704827586206875, 59.42551724137931, 59.704827586206875, 59.98413793103447, 59.704827586206875, 59.56517241379311, 59.98413793103447, 59.84448275862067, 59.84448275862067, 59.98413793103447, 59.98413793103447, 59.84448275862067, 59.84448275862067, 60.123793103448264, 59.42551724137931, 59.56517241379311, 59.42551724137931, 59.285862068965514, 59.14620689655172, 59.42551724137931, 59.285862068965514, 59.285862068965514, 58.866896551724125, 59.285862068965514, 59.285862068965514, 59.56517241379311, 59.285862068965514, 59.285862068965514, 58.58758620689653, 59.14620689655172, 59.00655172413792, 59.704827586206875, 59.56517241379311, 59.14620689655172, 59.42551724137931, 58.866896551724125, 58.447931034482735]","[60.40310344827586, 60.54275862068965, 59.704827586206875, 59.98413793103447, 59.42551724137931, 59.285862068965514, 59.42551724137931, 59.56517241379311, 59.56517241379311, 59.98413793103447, 59.285862068965514, 59.42551724137931, 59.704827586206875, 59.42551724137931, 59.14620689655172, 59.285862068965514, 58.58758620689653, 59.42551724137931, 59.285862068965514, 59.42551724137931, 59.285862068965514, 59.42551724137931, 59.84448275862067, 59.704827586206875, 59.42551724137931, 59.285862068965514, 59.14620689655172, 58.866896551724125, 59.42551724137931, 59.56517241379311, 59.42551724137931, 59.00655172413792, 59.00655172413792, 59.285862068965514, 59.42551724137931, 59.14620689655172, 59.00655172413792, 59.00655172413792, 59.42551724137931, 59.00655172413792, 59.285862068965514]","[60.68241379310345, 60.26344827586206, 59.42551724137931, 59.14620689655172, 59.56517241379311, 60.123793103448264, 59.84448275862067, 59.704827586206875, 59.56517241379311, 59.14620689655172, 59.98413793103447, 59.98413793103447, 59.704827586206875, 59.285862068965514, 59.56517241379311, 59.704827586206875, 59.704827586206875, 59.285862068965514, 59.285862068965514, 59.14620689655172, 59.14620689655172, 59.56517241379311, 59.285862068965514, 59.00655172413792, 58.866896551724125, 59.14620689655172, 59.42551724137931, 59.00655172413792, 58.58758620689653, 59.42551724137931, 59.00655172413792, 59.14620689655172, 59.00655172413792, 58.866896551724125, 59.00655172413792, 59.00655172413792, 59.285862068965514, 59.14620689655172, 59.00655172413792, 59.56517241379311, 59.704827586206875]"
